cust_id,cust_first_name,cust_last_name,cust_username,cust_password,cust_record_create_date,mag_id,mag_name,mag_cost,mag_record_status,mag_record_create_date,prof_cust_cont_id,prof_phone,prof_zip,prof_state,prof_city,prof_street_address,prof_contact_type,prof_record_update_stamp,prof_record_status,prof_start_date,prof_end_date,sub_id,sub_num_mags_mailed,sub_payment_completed,sub_start_date,sub_end_date,pay_id,pay_amount,pay_type,pay_date,pay_card_num,pay_card_code,pay_record_create_date,category,
340,Joshua,Freeman,Gx4uF-Joshua,J2htj1,2005-04-14,340,cruel-bastion,21.58,0,2001-09-25,340,067-901-6406,40204,KY,Louisville,1505 Rosewood Avenue,0,2010-05-01,0,2005-11-30,2008-07-06,340,5,0,2018-04-25,2006-06-30,340,43.22,0,2003-01-02,4929764346370597,7808,2015-07-14,fortifications,
341,Ronny,Tudor,v0(R-U-Ronny,ju0P,2006-10-29,341,concave-soda,23.35,0,2006-05-11,341,117-802-6297,36104,AL,Montgomery,368 Winthrop Court,0,2021-06-24,0,2017-10-15,2000-01-29,341,19,0,2010-08-15,2021-07-28,341,18.71,0,2018-10-11,4716929200573449,8250,2017-11-17,seasonings,
342,Teresa,Mcclendon,DDa$u4-Teresa,dshi2W,2012-07-31,342,rapid-poset,18.7,0,2011-04-27,342,825-265-8338,05676,VT,Bolton,49 West Street,0,2010-04-12,0,2012-10-26,2001-05-01,342,6,0,2016-03-16,2018-05-14,342,37.85,0,2006-02-16,4716606078760874,8376,2008-08-22,set_theory,
343,Tiffany,Guerette,BW8dd-Tiffany,5V^gGj,2021-02-16,343,dyadic-infrared,29.85,0,2006-05-13,343,597-601-5728,94538,CA,Fremont,4511 Sloat Road,0,2003-08-31,0,2004-06-03,2002-06-03,343,13,0,2015-04-25,2021-03-29,343,32.64,0,2015-08-24,4916313900191281,5378,2021-10-26,phones,
344,Eugene,Thomas,8qnL-Eugene,J1xC,2013-10-11,344,ordered-agent,25.42,0,2009-10-15,344,311-327-3878,80002,CO,Arvada,7910 Ralston Road,0,2003-08-12,0,2006-06-18,2012-02-27,344,11,0,2010-10-11,2001-09-05,344,80.16,0,2015-04-17,4824617464294344,7577,2000-11-27,filmmaking,
345,Sarah,Bibeau,0f9PFn-Sarah,XT3Bf,2021-11-22,345,unsorted-cistern,25.94,0,2010-09-24,345,304-782-5884,99518,AK,Anchorage,7100 Old Seward Highway,0,2010-03-02,0,2013-11-01,2014-01-21,345,7,0,2014-01-23,2011-08-21,345,34.74,0,2021-06-20,4716560526493804,5814,2015-09-14,infrastructure,
346,Tommy,Kelly,b4pOlv-Tommy,S-3#sY,2001-02-22,346,chromatic-bookcase,27.49,0,2000-11-20,346,188-359-8825,02035,MA,Foxborough,184 Oak Street,0,2017-02-26,0,2004-05-04,2010-07-16,346,4,0,2018-03-11,2005-11-02,346,80.12,0,2009-08-17,4556437781158914,6141,2003-03-15,storage,
347,Isaac,Devereux,AbN6-Isaac,lB4x,2004-01-14,347,green-breach,10.8,0,2001-09-06,347,777-140-5554,20724,MD,Laurel,3213 Ivy Wood Lane,0,2007-01-28,0,2014-02-11,2017-03-15,347,14,0,2019-05-08,2018-11-16,347,71.45,0,2008-09-10,4916770628500434,4215,2004-04-28,military_army,
348,Yolanda,Kreutzer,wWo0-Yolanda,mG37,2006-12-25,348,upbeat-portal,29.26,0,2000-06-19,348,474-166-4925,80002,CO,Arvada,7901 West 52nd Avenue,0,2004-08-24,0,2006-02-07,2002-12-02,348,20,0,2008-07-02,2001-11-02,348,63.81,0,2006-01-19,4916064601261077,5404,2001-01-06,corporate,
349,Lamar,Fisher,tWdRI9-Lamar,W#m5A,2011-08-09,349,flat-channel,21.7,0,2015-12-29,349,235-239-2020,02451,MA,Waltham,2309 Stearns Hill Road,0,2007-06-12,0,2005-09-01,2012-11-15,349,9,0,2005-09-27,2014-11-26,349,91.0,0,2000-05-19,4485309492981361,3067,2011-08-22,corporate,
350,Jason,Donley,b2$I2o-Jason,dY1z6v,2007-01-07,350,eager-chain,16.64,0,2011-07-07,350,202-084-2948,06042,CT,Manchester,205 Homestead Street,0,2002-07-28,0,2009-01-14,2008-01-07,350,1,0,2008-03-09,2009-09-30,350,90.75,0,2013-03-10,4916198217317517,8470,2012-03-11,physics_units,
351,Sally,Taylor,3C-hn-Sally,mIL3,2004-01-28,351,burning-limburger,11.64,0,2000-11-13,351,757-412-9889,05462,VT,Huntington,451 East Street,0,2012-06-07,0,2004-03-07,2021-05-25,351,19,0,2018-05-05,2011-02-19,351,91.87,0,2012-08-26,4716213358786057,2206,2002-12-06,cheese,
352,Milton,Atkinson,&g2E-Milton,rs6Y,2003-04-27,352,jovial-hardball,11.66,0,2007-10-17,352,889-543-7803,94587,CA,Union City,32532 Jean Drive,0,2011-06-14,0,2020-04-08,2021-08-20,352,19,0,2007-12-05,2002-12-10,352,35.29,0,2012-05-27,4716198228030614,8707,2018-07-25,corporate,
353,Donald,Richardson,M_6zwY-Donald,wnU4,2009-03-27,353,daring-metronome,20.81,0,2002-03-27,353,432-536-0499,95685,CA,Sutter Creek,15557 Sutter Creek Road,0,2006-12-21,0,2017-02-03,2010-10-21,353,16,0,2020-01-08,2000-05-02,353,15.08,0,2015-01-28,4532788991960336,2041,2012-09-18,music_production,
354,Brian,Vala,A^0a-Brian,9E4yI,2004-02-01,354,human-tom,27.03,0,2007-03-22,354,214-913-1611,05262,VT,Shaftsbury,207 Maple Hill Road,0,2004-12-08,0,2020-10-20,2012-06-05,354,15,0,2004-09-22,2005-03-29,354,31.18,0,2009-10-29,4929010162787096,3678,2017-02-20,cats,
355,Mary,Bednarczyk,9)z!JF-Mary,C3Ly,2005-04-06,355,central-bandwidth,23.61,0,2004-09-23,355,551-318-6413,37115,TN,Nashville,261 East Old Hickory Boulevard,0,2009-01-05,0,2000-10-13,2013-06-12,355,11,0,2004-02-20,2001-02-26,355,70.15,0,2006-04-30,4485789375107418,1677,2012-05-04,phones,
356,Arthur,Hutton,IjhL2-Arthur,86Oisx,2011-02-15,356,metallic-list,27.94,0,2015-09-23,356,989-230-9933,05037,VT,West Windsor,87 Horseshoe Drive,0,2004-08-25,0,2020-06-23,2018-08-10,356,2,0,2018-11-14,2018-06-01,356,53.6,0,2004-03-11,4014703898990242,0822,2009-08-26,data_structures,
357,Charity,Durr,YxKHS9-Charity,A8JXMy,2014-09-21,357,quick-valuation,10.28,0,2009-11-21,357,243-750-1132,72703,AR,Fayetteville,1422 North Dawn Drive,0,2012-07-09,0,2017-11-27,2008-07-13,357,6,0,2019-04-29,2001-09-28,357,52.66,0,2021-11-25,4716651057996552,0171,2017-12-10,startups,
358,Carly,Hardy,a0Q<-Carly,1Bjj&,2013-06-13,358,clean-barbel,12.88,0,2017-06-05,358,130-581-8823,93906,CA,Salinas,1536 North Main Street,0,2008-08-25,0,2001-12-20,2009-11-21,358,14,0,2021-02-19,2002-08-24,358,33.65,0,2005-03-15,4716634985771099,2328,2011-01-22,fish,
359,Evelyn,Fleming,65Lu-Evelyn,EsTg7,2001-07-17,359,cream-sink,24.3,0,2006-06-22,359,000-661-3797,80004,CO,Arvada,6990 Pierson Street,0,2001-08-17,0,2010-03-07,2008-01-17,359,1,0,2005-03-17,2015-05-04,359,67.95,0,2012-11-20,4485285491994094,0651,2001-05-02,algorithms,
360,Elizabeth,Johnson,zPa7-Elizabeth,V4b)VC,2021-12-15,360,volumetric-calico,12.16,0,2016-06-04,360,415-094-8346,73139,OK,Oklahoma City,328 South Ranchwood Manor Drive,0,2011-02-01,0,2000-11-24,2005-09-15,360,12,0,2013-05-29,2011-09-11,360,28.38,0,2002-06-21,4539949024120560,3585,2002-12-11,cats,
361,Steve,Elliott,TarP5I-Steve,6^t1E,2016-09-20,361,burgundy-photon,21.17,0,2001-11-07,361,647-236-7387,21061,MD,Glen Burnie,706 James Road,0,2004-03-16,0,2015-01-14,2013-11-01,361,19,0,2007-05-06,2003-01-09,361,25.98,0,2014-07-01,4485371852740399,1884,2016-10-25,astronomy,
362,Pamela,Nichols,W2&iNs-Pamela,81QzIA,2005-07-18,362,chalky-coot,20.15,0,2019-12-26,362,746-180-0790,80003,CO,Arvada,8277 Lamar Place,0,2003-06-27,0,2003-10-12,2001-09-02,362,0,0,2015-08-23,2004-05-07,362,42.11,0,2005-11-17,4485389713336801,0226,2007-06-18,birds,
363,Dorothy,Person,e3BOT5-Dorothy,8POy*4,2020-10-04,363,black-cooler,27.18,0,2010-03-26,363,754-748-0722,02155,MA,Medford,122 Summer Street,0,2020-01-14,0,2002-02-21,2007-05-15,363,0,0,2016-01-08,2002-02-09,363,51.97,0,2002-08-20,4403408039141130,7478,2005-01-30,containers,
364,Elli,Margerum,k9aRJ-Elli,lp0X,2008-02-02,364,respectful-domain,11.79,0,2016-08-31,364,539-384-8278,02186,MA,Milton,1514 Canton Avenue,0,2018-01-25,0,2021-08-25,2005-02-18,364,16,0,2014-03-22,2006-11-05,364,40.17,0,2020-09-20,4916403990879752,5688,2016-11-23,web_development,
365,Estella,Linder,2g$.Z-Estella,Px9r5,2002-10-14,365,horizontal-ghost,16.83,0,2014-12-06,365,143-645-0501,05701,VT,Rutland,5 Meadow Lane,0,2002-07-22,0,2001-01-03,2008-10-24,365,0,0,2003-06-12,2013-08-05,365,38.71,0,2019-09-02,4262389479608780,8551,2008-09-12,3d_graphics,
366,Katelynn,Hamilton,4yEBg^-Katelynn,h*7uzF,2003-10-11,366,brutal-apple,25.73,0,2020-05-28,366,167-548-6256,37013,TN,Nashville,512 Danley Court,0,2001-01-06,0,2004-12-26,2019-05-01,366,0,0,2016-07-05,2018-10-14,366,43.18,0,2015-12-04,4556759379553374,6124,2011-07-24,fruit,
367,David,Bokor,=iK9-David,3IKgx,2009-06-25,367,gentle-underwriter,13.78,0,2020-06-10,367,673-359-6598,93313,CA,Bakersfield,4500 Margalo Avenue,0,2021-08-13,0,2008-05-13,2011-01-23,367,11,0,2011-12-10,2007-11-24,367,99.27,0,2002-11-14,4234370172845205,7556,2017-12-19,real_estate,
368,Antonio,Parmley,Jm3<b-Antonio,v9Z4,2003-02-13,368,grim-heather,17.1,0,2016-05-04,368,350-360-0138,36110,AL,Montgomery,713 Millard Fuller Drive,0,2008-09-05,0,2019-11-14,2013-12-06,368,6,0,2008-08-23,2001-08-27,368,27.68,0,2013-01-18,4024007101815255,6773,2013-04-06,cotton,
369,Andrew,Bowman,P0hm-Andrew,2iFW,2004-05-23,369,dichotomic-animation,15.2,0,2014-09-25,369,301-196-4889,21108,MD,Millersville,8262 Elvaton Road,0,2001-04-06,0,2011-11-15,2010-01-10,369,5,0,2005-10-24,2013-01-05,369,77.84,0,2019-05-18,4532836247903236,5023,2020-06-08,gaming,
370,Palmer,Moore,j%H5-Palmer,iJ3G^,2015-08-12,370,rainy-member,20.52,0,2002-08-27,370,203-932-0153,32401,FL,Panama City,814 East 10th Court,0,2005-11-05,0,2018-02-18,2009-02-16,370,7,0,2015-06-27,2020-08-13,370,38.57,0,2018-09-04,4485343888599230,3052,2014-05-09,set_theory,
371,Opal,Amato,kV2U-Opal,v9kQ+,2002-11-14,371,silver-sprite,27.37,0,2013-07-08,371,186-483-8462,99507,AK,Anchorage,5330 Shaun Circle,0,2000-11-30,0,2016-01-10,2008-11-23,371,10,0,2010-06-03,2004-01-18,371,22.08,0,2009-03-11,4916497258455321,7088,2004-03-05,ghosts,
372,Karla,Mitchell,14aBAv-Karla,33JrD,2004-06-16,372,bitter-sriracha,13.59,0,2018-12-10,372,666-550-6321,32444,FL,Lynn Haven,615 Florida Avenue,0,2008-05-15,0,2013-10-31,2017-07-10,372,8,0,2005-08-29,2002-12-04,372,29.34,0,2006-07-30,4485909556955902,1555,2018-10-28,condiments,
373,Connie,Nelson,K1y#d-Connie,d?F2y,2020-08-05,373,electrical-arcade,12.16,0,2018-10-01,373,851-049-2362,32404,FL,Panama City,235 Hugh Thomas Drive,0,2007-09-25,0,2021-07-20,2006-03-30,373,12,0,2007-04-23,2015-04-23,373,20.18,0,2006-08-16,4716923275158434,0023,2014-01-23,architecture,
374,Joseph,Faria,D4vPa-Joseph,4GcF5Q,2005-08-14,374,district-drum,20.01,0,2000-07-21,374,235-694-6546,31322,GA,Pooler,19 Katama Way,0,2020-02-18,0,2020-03-17,2012-10-29,374,15,0,2017-06-17,2005-02-06,374,26.67,0,2005-04-15,4836415720308529,3840,2001-01-14,containers,
375,Edward,Williams,jBp4-Edward,L4ee6,2009-08-23,375,pleasant-type,11.57,0,2020-08-08,375,821-820-4520,20011,DC,Washington,519 Roxboro Place Northwest,0,2019-07-16,0,2005-08-21,2001-03-28,375,20,0,2003-08-01,2017-07-15,375,75.92,0,2010-04-21,4539869886719814,4700,2013-08-22,coding,
376,Lisa,Bermudez,aBt2-Lisa,7Ewiv,2000-11-06,376,shiny-pint,22.33,0,2021-05-15,376,447-249-8021,06040,CT,Manchester,165 Saint John Street,0,2015-08-25,0,2006-03-25,2017-02-14,376,7,0,2005-02-09,2013-08-16,376,83.58,0,2011-11-23,4539107626709625,4725,2010-12-03,physics_units,
377,Darci,Green,Kdv38-Darci,O?Sw7,2005-03-25,377,stone-center,23.42,0,2016-02-15,377,641-083-4569,85306,AZ,Glendale,5244 West Port Au Prince Lane,0,2012-11-25,0,2019-10-10,2017-07-18,377,5,0,2007-04-13,2010-03-31,377,33.54,0,2020-08-03,4024007162608391,6212,2000-09-16,typography,
378,James,Cain,4nm8V-James,A1sJgs,2001-04-12,378,libretto-ownership,24.65,0,2018-03-08,378,576-503-6001,01331,MA,Athol,68 Hampstead Place,0,2017-10-11,0,2020-02-11,2005-05-17,378,14,0,2012-04-02,2016-04-25,378,56.92,0,2002-02-16,4929492592246499,8010,2007-09-06,corporate,
379,Arturo,Halcomb,uF6_-Arturo,9fUSZG,2000-04-11,379,shabby-recordist,19.18,0,2006-10-17,379,859-638-2581,72730,AR,Farmington,196 Ruth Street,0,2016-09-27,0,2012-11-11,2015-06-25,379,19,0,2003-11-04,2013-01-18,379,82.83,0,2010-04-13,4716993143717216,5375,2021-02-20,filmmaking,
380,Miguel,James,PVn5h-Miguel,2vN9Ic,2015-05-11,380,jolly-westie,21.3,0,2005-09-02,380,218-554-7202,32456,FL,Mexico Beach,400 US Highway 98,0,2007-08-12,0,2003-03-19,2008-02-28,380,13,0,2014-02-03,2011-06-02,380,84.55,0,2017-02-19,4539650504839683,8325,2015-09-10,dogs,
381,Carl,Prickett,wU2R-Carl,2rOq,2018-10-02,381,ferocious-ghost,24.93,0,2000-05-14,381,991-774-7714,36104,AL,Montgomery,368 Winthrop Court,0,2013-10-27,0,2015-03-22,2004-10-14,381,12,0,2014-01-21,2008-10-24,381,12.68,0,2014-10-02,4929326337291685,1577,2000-08-27,ghosts,
382,Danielle,Quinn,6ISk-Danielle,j7xW,2004-10-04,382,cold-circuit,16.14,0,2010-02-21,382,365-381-4241,94610,CA,Oakland,441 Merritt Avenue,0,2015-01-13,0,2019-08-22,2006-05-01,382,1,0,2015-10-28,2004-08-12,382,32.72,0,2016-06-27,4929797905118676,2578,2021-07-10,music_production,
383,Anna,Kirby,4VhT4v-Anna,^7sIm,2003-09-09,383,meek-cash,28.76,0,2019-02-18,383,598-910-7065,94509,CA,Antioch,1106 Mission Drive,0,2007-11-17,0,2012-03-27,2010-08-02,383,10,0,2000-09-20,2015-10-12,383,61.15,0,2007-01-17,4916080244941883,2554,2001-12-16,shopping,
384,Donna,Ewing,bL3t-Donna,F00aec,2021-03-10,384,foggy-sugar,20.93,0,2012-10-28,384,268-674-2704,40245,KY,Louisville,222 Rockcrest Way,0,2007-02-12,0,2017-11-09,2018-04-11,384,16,0,2001-11-20,2015-04-20,384,81.12,0,2004-12-27,4532054044234819,2244,2020-03-19,seasonings,
385,Rebecca,Salinas,DaMJ7-Rebecca,6qm3K,2001-01-28,385,coped-tambourine,22.55,0,2005-11-28,385,231-582-2494,31401,GA,Savannah,802 East 37th Street,0,2000-01-20,0,2006-03-02,2004-05-13,385,20,0,2000-11-16,2003-03-17,385,88.42,0,2000-05-28,4556754003825553,8655,2019-03-06,music_instruments,
386,John,Dean,QB3_o-John,(J4v,2005-09-13,386,broad-envelope,21.38,0,2016-11-18,386,071-951-8418,95815,CA,Sacramento,1222 Arcade Boulevard,0,2021-12-02,0,2012-05-12,2019-11-30,386,11,0,2006-11-20,2015-10-06,386,44.15,0,2000-10-08,4118489621804471,4104,2011-05-22,military_army,
387,Rita,Dever,xosOH6-Rita,bcJ7N,2013-09-04,387,largo-deck,27.55,0,2019-01-05,387,611-938-4434,05733,VT,Stowe,8 Corona Street,0,2020-04-29,0,2000-05-19,2000-05-09,387,20,0,2001-01-26,2005-03-03,387,66.34,0,2014-07-21,4929352873111830,3332,2015-07-15,startups,
388,David,Gaines,E3wm-David,VjC9,2017-09-05,388,tangy-filter,21.12,0,2011-11-05,388,738-594-5990,06040,CT,Manchester,159 Downey Drive,0,2009-03-05,0,2008-08-16,2015-10-21,388,19,0,2008-02-01,2018-10-31,388,88.01,0,2018-12-03,4539209053467980,1733,2005-07-07,filmmaking,
389,Alan,Green,3Db8Iw-Alan,00jN,2008-06-12,389,furious-papaya,20.79,0,2007-06-05,389,667-600-1506,31404,GA,Savannah,2305 Ranchland Drive,0,2006-04-12,0,2017-02-06,2010-04-05,389,7,0,2021-04-24,2011-08-26,389,12.3,0,2017-11-22,4532082571431979,8708,2000-03-01,fruit,
390,Gabriel,Brinkman,W9po-Gabriel,5hAMx,2021-11-10,390,slim-director,12.22,0,2003-06-14,390,878-944-9120,90745,CA,Carson,22618 South Figueroa Street,0,2003-06-04,0,2008-11-24,2013-11-26,390,8,0,2006-06-06,2019-05-17,390,84.08,0,2018-07-26,4916151428416941,0747,2016-03-20,corporate_job,
391,Cheryl,Botello,7pGB7h-Cheryl,3BrUYf,2016-10-29,391,overcast-parallax,23.44,0,2001-03-08,391,438-652-3472,02169,MA,Quincy,55 Armory Street,0,2020-03-11,0,2012-08-08,2018-07-31,391,18,0,2014-10-30,2016-11-16,391,57.15,0,2012-04-17,4929580577894059,5740,2004-02-17,astronomy,
392,Barbara,Bell,1iJxUP-Barbara,A)p0,2003-08-20,392,local-truss,25.56,0,2005-10-03,392,042-004-4861,21401,MD,Annapolis,1960 Sigfrid Court,0,2010-04-12,0,2021-04-03,2013-03-12,392,2,0,2004-12-12,2012-12-13,392,90.74,0,2006-06-03,4929523846856285,6068,2003-07-02,architecture,
393,Tiffany,Falls,D7jPr-Tiffany,QRz9,2014-08-24,393,blaring-scotch,18.52,0,2011-08-25,393,482-097-5679,05056,VT,Plymouth,102 East Ash Road,0,2004-05-30,0,2012-10-06,2010-07-09,393,6,0,2018-07-29,2012-05-07,393,67.14,0,2008-08-11,4539940315822477,4022,2002-12-05,spirits,
394,Joseph,Milton,6eOT-Joseph,D<Ru8,2012-06-24,394,isometric-envelope,25.71,0,2011-03-14,394,574-616-6775,36117,AL,Montgomery,940 Ironwood Drive,0,2013-05-10,0,2009-04-20,2019-01-06,394,1,0,2002-11-06,2015-11-29,394,27.17,0,2006-07-14,4485350038190711,8248,2002-12-20,astronomy,
395,Christine,Herman,2PTqq-Christine,bUGy?1,2017-01-04,395,central-digital,19.0,0,2002-02-25,395,215-814-2049,93722,CA,Fresno,5396 North Reese Avenue,0,2019-12-16,0,2002-05-12,2006-02-15,395,1,0,2017-08-31,2000-01-31,395,84.17,0,2007-02-18,4556518946716280,2402,2009-07-07,phones,
396,Ruth,Hernandez,rsT6-Ruth,bGY0,2009-04-21,396,silent-bounce,25.05,0,2011-10-20,396,065-960-5447,85303,AZ,Glendale,7113 North 69th Avenue,0,2006-04-12,0,2015-03-13,2019-12-09,396,11,0,2004-04-26,2002-02-05,396,60.13,0,2004-08-17,4532943585620420,2434,2005-09-05,military_airforce,
397,Ellis,Robinson,5TeCh.-Ellis,Db9JYD,2012-08-22,397,solid-moscato,23.99,0,2013-09-15,397,640-817-6935,72701,AR,Fayetteville,2222 Martin Luther King Junior Boulevard,0,2014-12-10,0,2004-01-23,2010-03-20,397,12,0,2007-03-27,2003-10-14,397,89.65,0,2011-01-04,4024007159662831,3452,2018-09-02,wine,
398,Jennifer,Authement,vsgJ$0-Jennifer,SX1j,2014-09-11,398,searing-terrace,14.39,0,2012-12-30,398,323-283-8696,01085,MA,Westfield,17 Stratfield Avenue,0,2021-07-15,0,2000-05-06,2011-03-28,398,7,0,2000-07-05,2008-08-01,398,22.51,0,2016-03-28,4556117280812175,7136,2005-12-30,architecture,
399,Andrew,Mixon,lD1fY-Andrew,f*G0D,2000-02-20,399,tangy-diffraction,26.98,0,2002-06-17,399,694-664-3406,80524,CO,Fort Collins,320 South Link Lane,0,2003-05-15,0,2018-06-24,2001-08-17,399,3,0,2010-11-07,2013-12-15,399,31.7,0,2019-10-25,4485340325703722,2617,2003-11-12,physics_optics,
400,Linda,Arnold,)sDv5-Linda,s4tzDX,2007-06-04,400,square-deck,13.13,0,2011-07-31,400,866-381-3831,99502,AK,Anchorage,8521 Crystal Street,0,2005-02-19,0,2020-06-30,2019-01-11,400,6,0,2019-02-05,2001-01-15,400,48.94,0,2015-03-19,4024007190561430,2111,2010-04-09,startups,
401,Heather,Lee,1W8s-Heather,EZc0,2007-11-04,401,internal-jump,17.81,0,2000-02-11,401,732-150-4564,73114,OK,Oklahoma City,604 Northwest 118th Street,0,2016-07-19,0,2016-11-04,2021-11-06,401,9,0,2015-10-11,2009-10-27,401,30.79,0,2012-09-25,4929991070050547,3282,2001-12-02,sports,
402,Stephen,Hassinger,1zoyMb-Stephen,jgpN*7,2018-05-07,402,international-coyote,25.33,0,2002-07-23,402,637-528-0543,06040,CT,Manchester,146 Walnut Street,0,2016-06-18,0,2011-05-15,2014-03-12,402,2,0,2008-11-02,2015-05-09,402,55.49,0,2005-06-02,4556578192888860,3062,2017-08-30,apex_predators,
403,Neoma,Christie,V24Aa-Neoma,9YfM5r,2013-06-23,403,immense-bookcase,14.64,0,2013-07-19,403,117-972-8203,05363,VT,Wilmington,376 Whites Road,0,2011-05-27,0,2020-11-01,2019-05-29,403,14,0,2010-07-14,2008-04-08,403,26.69,0,2007-02-22,4532044378295908,7351,2014-06-07,storage,
404,Thomas,Lopez,E3eq-Thomas,4C3Sgt,2012-06-01,404,binary-age,15.08,0,2021-03-18,404,691-131-2571,99503,AK,Anchorage,1040 West 27th Avenue,0,2003-04-19,0,2021-08-07,2004-05-28,404,3,0,2006-07-16,2016-10-29,404,49.22,0,2010-07-17,4716878335285355,0013,2017-04-15,history,
405,James,Miller,9Ys>l3-James,HI6sv,2007-06-27,405,creamy-plum,17.72,0,2006-10-20,405,381-673-4165,36109,AL,Montgomery,105 West Wareingwood Drive,0,2016-10-30,0,2004-12-26,2011-08-06,405,17,0,2002-05-13,2018-03-23,405,54.76,0,2012-06-30,4280926069482122,3463,2020-08-02,fruit,
406,Beulah,Rivera,XuYQ)3-Beulah,h8&eV,2017-03-31,406,small-antiquity,12.38,0,2005-01-06,406,578-478-4245,40216,KY,Louisville,4400 Vaneto Drive,0,2008-05-26,0,2009-12-12,2015-05-24,406,14,0,2005-04-09,2005-09-16,406,33.65,0,2000-08-18,4716891344114219,1343,2005-01-31,history,
407,Lawrence,Lau,zk9F21-Lawrence,eP2Uk,2014-08-04,407,flat-trill,20.8,0,2007-11-23,407,294-744-7697,01604,MA,Worcester,63 Dorchester Street,0,2004-06-05,0,2006-02-18,2010-07-14,407,1,0,2009-03-11,2005-11-29,407,58.96,0,2004-05-23,4929803358636337,1141,2000-03-22,music_theory,
408,Bobbi,Wright,9LqJ-Bobbi,F8SrB#,2005-04-17,408,interior-profile,21.05,0,2018-08-17,408,496-429-2343,06040,CT,Manchester,109 High Street,0,2000-05-04,0,2008-12-01,2000-01-18,408,3,0,2005-01-18,2013-09-29,408,88.82,0,2015-05-02,4716122227553228,2353,2009-03-30,web_development,
409,Rowena,Edge,a1fBRO-Rowena,Zx6B7,2017-04-30,409,several-administrator,16.01,0,2010-10-27,409,347-756-1336,99518,AK,Anchorage,5630 Silverado Way,0,2012-11-01,0,2012-12-13,2017-10-29,409,9,0,2015-07-21,2011-07-27,409,57.87,0,2011-10-26,4024007119678513,8212,2016-06-29,corporate_job,
410,Brittany,Mollette,5R*0Rl-Brittany,^De9l,2003-02-27,410,natural-link,18.63,0,2005-06-30,410,952-491-0888,06042,CT,Manchester,318 Lydall Street,0,2015-10-29,0,2000-01-11,2007-11-11,410,6,0,2009-03-19,2016-10-12,410,22.51,0,2018-04-06,4539957813589523,1334,2006-01-30,algorithms,
411,Marta,Davey,3C*Aj-Marta,5E0k,2001-03-17,411,senile-member,29.62,0,2017-09-13,411,914-251-2122,20724,MD,Laurel,3324 Valley Lee South,0,2020-09-18,0,2016-02-04,2008-07-22,411,1,0,2004-11-06,2017-11-17,411,47.31,0,2005-04-21,4916865822306636,7173,2006-09-21,set_theory,
412,Carlos,Lindell,T7ij-Carlos,4hAJ,2006-02-23,412,express-dividend,10.57,0,2007-10-23,412,592-510-2994,20001,DC,Washington,1010 M Street Northwest,0,2021-06-25,0,2002-10-24,2007-04-16,412,9,0,2016-01-30,2012-09-04,412,99.89,0,2019-02-16,4556732239157280,7654,2014-03-24,accounting,
413,Karon,Tep,9thOE-Karon,18yH_Q,2021-06-26,413,unsolvable-silver,27.35,0,2016-11-24,413,234-973-2233,36111,AL,Montgomery,3437 Sommerville Drive,0,2010-10-23,0,2010-07-25,2006-09-29,413,14,0,2011-07-24,2009-10-24,413,12.05,0,2008-10-11,4539203998970026,2012,2019-11-26,metals,
414,Tyler,Steele,MY8x-Tyler,uW7U,2009-05-29,414,endothermic-pheasant,12.78,0,2012-04-07,414,963-820-5103,36117,AL,Montgomery,5680 Eddins Road,0,2002-05-25,0,2007-03-11,2013-11-11,414,11,0,2000-05-05,2007-07-13,414,43.07,0,2010-05-20,4929838227351882,1435,2013-03-21,meat,
415,Aiko,Harrison,QLX5q-Aiko,I3Hd(t,2018-08-23,415,buoyant-skill,26.7,0,2002-10-25,415,266-323-7659,37080,TN,Nashville,7730 Wilkinson Road,0,2012-04-28,0,2009-11-04,2013-09-12,415,13,0,2014-09-11,2019-10-07,415,60.44,0,2002-09-10,4716408148057369,8454,2015-04-04,corporate,
416,James,Conner,IN01f-James,Cz0SL>,2020-02-18,416,congruent-westie,15.07,0,2021-07-03,416,849-983-6760,73112,OK,Oklahoma City,4408 Northwest 55th Street,0,2008-05-17,0,2016-06-24,2002-06-01,416,18,0,2012-04-14,2021-10-16,416,48.22,0,2012-03-10,4532254971634011,6657,2007-06-03,dogs,
417,Jennifer,Hood,G3EaL-Jennifer,Knf5,2000-12-03,417,sophisticated-bunker,11.45,0,2014-03-12,417,798-170-4377,06042,CT,Manchester,275 Henry Street,0,2020-07-16,0,2008-06-30,2013-01-09,417,2,0,2010-03-20,2000-11-27,417,25.46,0,2006-10-14,4716889651790324,6135,2007-11-24,fortifications,
418,Donna,Spencer,3Ldgz-Donna,4iGoC,2012-12-29,418,coincident-buffalo,16.8,0,2004-08-12,418,352-101-9590,21061,MD,Glen Burnie,706 James Road,0,2017-08-25,0,2004-10-21,2008-07-18,418,12,0,2000-04-10,2018-09-03,418,33.05,0,2013-05-22,4916681760827206,8505,2001-05-28,meat,
419,Nicholas,Eubanks,MXsSD0-Nicholas,Mq5rD,2021-05-22,419,vibrato-betta,22.67,0,2002-07-28,419,701-774-8045,80128,CO,Littleton,7374 West Walden Drive,0,2006-02-20,0,2013-05-09,2021-01-30,419,13,0,2012-12-21,2004-11-06,419,86.91,0,2003-07-21,4556238972098624,8501,2000-08-26,fish,
